"","adult","backdrop_path","budget","homepage","id","imdb_id","origin_country","original_language","original_title","overview","popularity","poster_path","release_date","revenue","runtime","status","tagline","title","video","vote_average","vote_count","llm_class_1","llm_class_2","llm_class_3","llm_class_4","llm_class_5","llm_sum","llm_class_final"
"1789",FALSE,"/hSY4PYJSFW5JWeQqOs2LAzG0W8a.jpg",1.5e+07,"",11448,"tt0113819","US","en","Mighty Aphrodite","When Lenny and his wife, Amanda, adopt a baby, Lenny realizes that his son is a genius and becomes obsessed with finding the boy's biological mother in hopes that she will be brilliant too. But when he learns that Max's mother is Linda Ash, a kindhearted prostitute and porn star, Lenny is determined to reform her immoral lifestyle. A Greek chorus chimes in to relate the plot to Greek mythology in this quirky comedy.",3.6071,"/ice135yQZp4iX2SgCmd90nKgS5j.jpg","1995-09-13",2.6e+07,95,"Released","Of all human weaknesses, obsession is the most dangerous, and the silliest!","Mighty Aphrodite",FALSE,6.713,720,"0","0","0","0","0",0,0
"1790",FALSE,"/kWt1OcPgwO1ssu57wgTKmq38JYw.jpg",2.1e+07,"",4108,"tt0293662","US","en","The Transporter","Former Special Forces officer Frank Martin will deliver anything to anyone for the right price, and his no-questions-asked policy puts him in high demand. But when he realizes his latest cargo is alive, it sets in motion a dangerous chain of events. The bound and gagged Lai is being smuggled to France by a shady American businessman, and Frank works to save her as his own illegal activities are uncovered by a French detective.",4.6838,"/xmuCaJJjGbUns8pwMD7M0C0O1uP.jpg","2002-10-02",43900000,92,"Released","Rules are made to be broken.","The Transporter",FALSE,6.713,5601,"1","0","0","1","0",2,0
"1791",FALSE,"/1tWpsnSelznXfkdssCWQGgavRZM.jpg",4e+07,"http://www.julieandjulia.com/",24803,"tt1135503","US","en","Julie & Julia","Julia Child and Julie Powell – both of whom wrote memoirs – find their lives intertwined. Though separated by time and space, both women are at loose ends... until they discover that with the right combination of passion, fearlessness and butter, anything is possible.",3.507,"/r1bFBBj3VMek0oEtgm9N51OqVjF.jpg","2009-08-06",129500000,123,"Released","Based on two true stories.","Julie & Julia",FALSE,6.712,2158,"0","0","0","0","0",0,0
"1792",FALSE,"/59ydwHREhqXB8iIZo79Laaluvr1.jpg",7e+06,"",10552,"tt0088889","US","en","Cat's Eye","Three short stories linked by a stray cat that roams from one tale to the next, in this creepy triptych that begins as Dick tries to quit smoking by any means necessary. Next, we meet Johnny, an adulterous man who's forced by his lover's husband onto a building's hazardous ledge. Finally, Amanda is threatened by an evil gnome who throws suspicion on the family cat.",1.8979,"/AtSRmjEYUASsXfrEJrqF2oYEbFe.jpg","1985-04-12",13100000,94,"Released","Follow the newest cat-and-creature game as played through.","Cat's Eye",FALSE,6.7,698,"0","1","1","1","1",4,1
"1793",FALSE,"/jO6KXOWCRVbpT1W5Q7fKt4dWhIh.jpg",2.3e+07,"",9819,"tt0116999","US","en","Marvin's Room","A leukemia patient attempts to end a 20-year feud with her sister to get her bone marrow.",1.6637,"/lTHq1K5Y6EDRjxTBvReXHY6AKQ3.jpg","1996-12-18",12803305,98,"Released","A story about the years that keep us apart... And the moments that bring us together.","Marvin's Room",FALSE,6.711,618,"0","0","0","0","0",0,0
"1794",FALSE,"/A96CVXbTNfhqw3jkUlyfFnGe8i3.jpg",7e+06,"",14181,"tt0181984","US","en","Boiler Room","A college dropout gets a job as a broker for a suburban investment firm and is on the fast track to success—but the job might not be as legitimate as it sounds.",5.8492,"/jFB5uvCZ3HXF00liAEAuOruCPs6.jpg","2000-02-18",28780255,118,"Released","Welcome to the new American dream.","Boiler Room",FALSE,6.71,708,"0","0","0","0","0",0,0
"1795",FALSE,"/cSKMIT8KX06tIDhd0rOEFvnFJLo.jpg",2.8e+07,"",11780,"tt0114287",NA,"en","Rob Roy","In the highlands of Scotland in the 1700s, Rob Roy tries to lead his small town to a better future, by borrowing money from the local nobility to buy cattle to herd to market. When the money is stolen, Rob is forced into a Robin Hood lifestyle to defend his family and honour.",2.2784,"/nl7Lg6VqR9h1Z9IKuUtttBB93wo.jpg","1995-04-13",31600000,139,"Released","Honor made him a man. Courage made him a hero. History made him a legend.","Rob Roy",FALSE,6.7,679,"0","0","0","0","0",0,0
"1796",FALSE,"/7NvMR6ihwuH8aXQ8PnVxSpxaMxV.jpg",5.5e+07,"",4517,"tt0414055",NA,"en","Elizabeth: The Golden Age","When Queen Elizabeth's reign is threatened by ruthless familial betrayal and Spain's invading army, she and her shrewd adviser must act to safeguard the lives of her people.",2.9315,"/3bL6lLd6cyQ4JNT4ucqm4PICIVs.jpg","2007-09-09",74237563,114,"Released","Woman. Warrior. Queen.","Elizabeth: The Golden Age",FALSE,6.708,1272,"0","0","0","0","0",0,0
"1797",FALSE,"/v6O8vBT6vlzVIC35wWe3TR7RIi0.jpg",4913400,"http://www.sonoframbow.com/",13258,"tt0845046",NA,"en","Son of Rambow","Will is looking for an escape from his family when he encounters Lee, the school bully. Armed with a video camera and a copy of Rambo, Lee plans to make his own action-packed video epic.",2.5479,"/nM2LEcLYXK0zUTohQDHYJdNP6QS.jpg","2007-01-22",10871449,96,"Released","Make Believe. Not War.","Son of Rambow",FALSE,6.707,470,"0","0","1","1","1",3,0
"1798",FALSE,"/nmGgqRzbb0OHJloknzlorUzUVQo.jpg",8700000,"",2330,"tt0152930","FR","fr","Taxi","In Marseilles a skilled pizza delivery boy Daniel who drives a scooter finally has his dreams come true. He gets a taxi license. Caught by the police for a huge speed infraction, he will help Emilien, a loser inspector who can't drive, on the track of German bank robbers, so he doesn't lose his license and his dream job.",7.8751,"/egBxj3ude84theXc3cLbBHrWOkQ.jpg","1998-04-08",44218015,86,"Released","","Taxi",FALSE,6.707,2601,"0","0","0","0","0",0,0
"1799",FALSE,"/l4eT7lDzkzaSZPRSyuf43dZwFEJ.jpg",13500000,"",1498,"tt0100758",NA,"en","Teenage Mutant Ninja Turtles","A quartet of humanoid turtles, trained by their mentor in ninjitsu, must learn to work together to face the menace of Shredder and the Foot Clan.",3.4966,"/shfAU6xIIEAEtsloIT3n9Fscz2E.jpg","1990-03-30",201965915,93,"Released","Hey dude, this is NO cartoon.","Teenage Mutant Ninja Turtles",FALSE,6.704,1884,"1","1","1","1","1",5,1
"1800",FALSE,"/cmdaPEbxLhty4cvxXhJx8KFe5Bh.jpg",1500000,"",10758,"tt0473308","US","en","Waitress","A small town waitress stuck in a lousy marriage finds love when an exciting out-of-towner enters her life.",3.5625,"/ux3SPTHHmJytSjWEaV7xlo9nbOZ.jpg","2007-05-25",22240529,105,"Released","If only life were as easy as pie.","Waitress",FALSE,6.706,550,"0","0","0","0","0",0,0
"1801",FALSE,"/rp9vDiMjO4lS9bxqJvxUiAPbg5O.jpg",9e+06,"",24740,"tt0082334","US","en","The Entity","Carla Moran is raped and attacked by an invisible force. Her psychiatrist, Dr. Phil Sneiderman, believes the events stem from childhood psychological trauma, while Carla becomes increasingly convinced something supernatural is at play.",2.9226,"/e6fsd6zSJDPaFP4xWAtMkHJOkXU.jpg","1982-09-30",13277558,125,"Released","There is no escape from something you cannot see.","The Entity",FALSE,6.705,520,"1","1","1","1","1",5,1
"1802",FALSE,"/kqpxZwqQAKJKFRtSm7bIXS0X3Pa.jpg",2.5e+07,"http://movies.disney.com/return-to-oz",13155,"tt0089908","US","en","Return to Oz","Dorothy, saved from a psychiatric experiment by a mysterious girl, finds herself back in the land of her dreams, and makes delightful new friends, and dangerous new enemies.",2.6236,"/zKaH6CbrgxNLw9lsEinLxx173Tw.jpg","1985-06-21",11137801,109,"Released","An all-new adventure down the yellow brick road.","Return to Oz",FALSE,6.7,1047,"1","1","1","1","1",5,1
"1803",FALSE,"/w4xGQosfHkJxftUyusX6R7GYciS.jpg",4.5e+07,"",10731,"tt0109446","US","en","The Client","A street-wise kid, Mark Sway, sees the suicide of Jerome Clifford, a prominent Louisiana lawyer, whose current client is Barry 'The Blade' Muldano, a Mafia hit-man. Before Jerome shoots himself, he tells Mark where the body of a Senator is buried. Clifford shoots himself and Mark is found at the scene, and both the FBI and the Mafia quickly realize that Mark probably knows more than he says.",4.5799,"/oLdkJ4ZjxPtFSUChdjDQvHM9l75.jpg","1994-07-20",117615211,119,"Released","A district attorney out for a conviction. A new lawyer out of her league. A young boy who knew too much.","The Client",FALSE,6.7,1265,"0","0","0","0","0",0,0
"1804",FALSE,"/gtLbJuGgAEvxG4DaPHRARURlD2H.jpg",2.6e+07,"",2925,"tt0116313","US","en","The First Wives Club","After years of helping their hubbies climb the ladder of success, three mid-life Manhattanites have been dumped for a newer, curvier model. But the trio is determined to turn their pain into gain. They come up with a cleverly devious plan to hit their exes where it really hurts - in the wallet!",3.1465,"/2ApifgYnfdJUSmCKzTBrWOYYWsn.jpg","1996-09-20",116400000,102,"Released","Don't get mad. Get everything.","The First Wives Club",FALSE,6.7,788,"0","0","0","0","0",0,0
"1805",FALSE,"/l4eT7lDzkzaSZPRSyuf43dZwFEJ.jpg",13500000,"",1498,"tt0100758",NA,"en","Teenage Mutant Ninja Turtles","A quartet of humanoid turtles, trained by their mentor in ninjitsu, must learn to work together to face the menace of Shredder and the Foot Clan.",3.4966,"/shfAU6xIIEAEtsloIT3n9Fscz2E.jpg","1990-03-30",201965915,93,"Released","Hey dude, this is NO cartoon.","Teenage Mutant Ninja Turtles",FALSE,6.704,1884,"1","1","1","1","1",5,1
"1806",FALSE,"/iAvGInZRRgLRnBioicdnStBtfiL.jpg",6e+05,"",29917,"tt1258197","GB","en","Exam","Eight talented candidates have reached the final stage of selection to join the ranks of a mysterious and powerful corporation. Entering a windowless room, where an armed guard keeps watch, they are given 80 minutes to answer one simple question.",4.814,"/i1J2zBCyOQJKsQipqJ0qXERC1Ma.jpg","2009-06-19",394717,97,"Released","How far would you go to win the ultimate job?","Exam",FALSE,6.703,2187,"0","0","1","0","0",1,0
"1807",FALSE,"/6ms6RdNcQUAnjBY26aM85xC2wV0.jpg",2.5e+07,"",7191,"tt1060277","US","en","Cloverfield","Five young New Yorkers throw their friend a going-away party the night that a monster the size of a skyscraper descends upon the city. Told from the point of view of their video camera, the film is a document of their attempt to survive the most surreal, horrifying event of their lives.",5.7532,"/qIegUGJqyMMCRjkKV1s7A9MqdJ8.jpg","2008-01-15",170764026,84,"Released","Some thing has found us.","Cloverfield",FALSE,6.703,7488,"1","1","1","1","1",5,1
"1808",FALSE,"/wUzCzeM7ZRG0kHHOU8wiTrXdocd.jpg",4.5e+07,"https://www.uphe.com/movies/liar-liar",1624,"tt0119528","US","en","Liar Liar","Forced by his son's birthday wish, fast-talking attorney and habitual liar Fletcher Reede must tell the truth for the next 24 hours.",4.1755,"/p1habYSdC7oD3WygQ5lynU5G5rV.jpg","1997-03-21",302710615,86,"Released","Trust me.","Liar Liar",FALSE,6.702,5996,"0","0","0","0","0",0,0
"1809",FALSE,"/7O1Hbf4mB1UjMxNo2kmjsTfMFgT.jpg",2.6e+07,"",8699,"tt0357413","US","en","Anchorman: The Legend of Ron Burgundy","It's the 1970s and San Diego anchorman Ron Burgundy is the top dog in local TV, but that's all about to change when ambitious reporter Veronica Corningstone arrives as a new employee at his station.",3.3947,"/mhZIcRePT7U8viFQVjt1ZjYIsR4.jpg","2004-06-28",90574188,95,"Released","They bring you the news so you don't have to get it yourself.","Anchorman: The Legend of Ron Burgundy",FALSE,6.701,4388,"1","1","1","1","1",5,1
"1810",FALSE,"/HfZzIJpiQ0yN0X7KR9HY5KrfAe.jpg",2.5e+07,"",2669,"tt0086993","US","en","The Bounty","The familiar story of Lieutenant  Bligh, whose cruelty leads to a mutiny on his ship. This version follows both the efforts of  Fletcher Christian to get his men beyond the reach of British retribution, and the epic voyage of Lieutenant Bligh to get his loyalists safely to East Timor in a tiny lifeboat.",3.7184,"/hMFgXhUv5UWqgZckOtSmv1H0diS.jpg","1984-05-04",8613462,132,"Released","After 200 years, the truth behind the legend.","The Bounty",FALSE,6.701,601,"0","0","0","0","0",0,0
"1811",FALSE,"/kmt9XmhmX36sJduuDVFlTgEWh9U.jpg",3.5e+07,"",943,"tt0104714","US","en","Lethal Weapon 3","Riggs and Murtaugh pursue a former officer who uses his knowledge of police procedure and policies to steal and sell confiscated guns and ammunition to local street gangs.",4.0698,"/smzJxEnusgqv3bvHIWwf4cuwPcr.jpg","1992-05-15",321731527,118,"Released","The magic is back again!","Lethal Weapon 3",FALSE,6.701,3078,"0","0","0","0","0",0,0
"1812",FALSE,"/bJyb7Bk9PLUslPggangniTBLzHO.jpg",2.5e+07,"",619,"tt0103855","US","en","The Bodyguard","A former Secret Service agent grudgingly takes an assignment to protect a pop idol who's threatened by a crazed fan. At first, the safety-obsessed bodyguard and the self-indulgent diva totally clash. But before long, all that tension sparks fireworks of another sort, and the love-averse tough guy is torn between duty and romance.",3.8828,"/ihWF0uY1xnKqw9YK7ZHNLUZOhcO.jpg","1992-11-25",411006740,130,"Released","Never let her out of your sight. Never let your guard down. Never fall in love.","The Bodyguard",FALSE,6.7,3107,"0","0","0","0","0",0,0
"1813",FALSE,"/q31LmxiWG78oIj1dVRsXCVotXvI.jpg",1.5e+07,"",22798,"tt1172233","US","en","Whip It","In Bodeen, Texas, an indie-rock loving misfit finds a way of dealing with her small-town misery after she discovers a roller derby league in nearby Austin.",2.17,"/iRUviw0Dxs0FZI1IcSDYFX02i8s.jpg","2009-04-09",16633035,111,"Released","Be Your Own Hero","Whip It",FALSE,6.7,1091,"0","0","0","0","0",0,0
"1814",FALSE,"/uS03jRk64ZFFtpKNAhLppXa1nKP.jpg",3e+07,"",4912,"tt0270288","US","en","Confessions of a Dangerous Mind","Television made him famous, but his biggest hits happened off screen. Television producer by day, CIA assassin by night, Chuck Barris was recruited by the CIA at the height of his TV career and trained to become a covert operative. Or so Barris said.",2.4952,"/nccluUFM3pRNI9nUyDEcDa6KviO.jpg","2002-12-31",33013805,113,"Released","Some things are better left top secret.","Confessions of a Dangerous Mind",FALSE,6.7,1211,"0","0","0","0","0",0,0
"1815",FALSE,"/rsPjEr7o02mo8ex6wD2PbRwasUe.jpg",7.2e+07,"",2675,"tt0286106","US","en","Signs","A family living on a farm finds mysterious crop circles in their fields which suggests something more frightening to come.",8.3306,"/YtrIdrTxpRhvCnlw43dwOjfLqx.jpg","2002-08-02",408200000,106,"Released","It's not like they didn't warn us.","Signs",FALSE,6.699,5968,"0","0","0","0","0",0,0
"1816",FALSE,"/s3WFrpZV1QIo8Aao2TaAI5ERUTO.jpg",7200000,"",13763,"tt0087957","US","en","Purple Rain","A victim of his own anger, the Kid is a Minneapolis musician on the rise with his band, the Revolution, escaping a tumultuous home life through music. While trying to avoid making the same mistakes as his truculent father, the Kid navigates the club scene and a rocky relationship with a captivating singer, Apollonia. But another musician, Morris, looks to steal the Kid's spotlight -- and his girl.",1.2971,"/vkQmzaSuDj8QyXmwNhCceCAmwUe.jpg","1984-07-27",68392977,111,"Released","Before he created the music, he lived every bit of it.","Purple Rain",FALSE,6.698,396,"0","1","1","0","1",3,0
"1817",FALSE,"/9hxBNoRjEDZGjyR1JpmmtxJWmVU.jpg",4e+07,"https://www.sonypictures.com/movies/marieantoinette",1887,"tt0422720","US","en","Marie Antoinette","The retelling of France’s iconic but ill-fated queen, Marie Antoinette - from her betrothal and marriage to Louis XVI at fifteen to her reign as queen at nineteen and ultimately the fall of Versailles.",4.4847,"/cybXGmv8Rjd5Os8Xml6YxMBQ0Zt.jpg","2006-05-24",60917189,123,"Released","Rumor. Scandal. Sex. Fame. Revolution.","Marie Antoinette",FALSE,6.7,2869,"1","1","1","1","1",5,1
"1818",FALSE,"/gvao0WZchzudp2oMF5sjgzwHY0q.jpg",1e+07,"",10999,"tt0088944","US","en","Commando","John Matrix, the former leader of a special commando strike force that always got the toughest jobs done, is forced back into action when his young daughter is kidnapped. To find her, Matrix has to fight his way through an array of punks, killers, one of his former commandos, and a fully equipped private army. With the help of a feisty stewardess and an old friend, Matrix has only a few hours to overcome his greatest challenge: finding his daughter before she's killed.",5.2349,"/ollPAAAgZ7euU8VisfqU3cuXhZ6.jpg","1985-10-03",57500000,90,"Released","Somewhere, somehow, someone's going to pay.","Commando",FALSE,6.697,2987,"1","1","1","1","1",5,1
"1819",FALSE,"/4pLi4QMm0MZ9TSoF3l8qQmY9HNO.jpg",9.2e+07,"",7446,"tt0942385",NA,"en","Tropic Thunder","A group of self-absorbed actors set out to make the most expensive war film ever. After ballooning costs force the studio to cancel the movie, the frustrated director refuses to stop shooting, leading his cast into the jungles of Southeast Asia, where they encounter real bad guys.",7.6538,"/zAurB9mNxfYRoVrVjAJJwGV3sPg.jpg","2008-08-09",195702811,107,"Released","Get Some.","Tropic Thunder",FALSE,6.698,6631,"1","1","1","1","1",5,1
"1820",FALSE,"/tCBcuOw60wjzLvg9oJdZKlBn1nG.jpg",6.8e+07,"",11371,"tt0227445",NA,"en","The Score","An aging thief hopes to retire and live off his ill-gotten wealth when a young kid convinces him into doing one last heist.",2.9409,"/fsb4m9XW59mei8GKznvI3lLzcfp.jpg","2001-07-13",113579918,124,"Released","There are no partners in crime.","The Score",FALSE,6.696,1763,"0","0","0","0","0",0,0
"1821",FALSE,"/7oVJSFrqARW4jRRimEqEpHKAp1Z.jpg",4e+06,"",10744,"tt0318374","US","en","The Cooler","Bernie works at a Las Vegas casino, where he uses his innate ability to bring about misfortune in those around him to jinx gamblers into losing. His imposing boss, Shelly Kaplow, is happy with the arrangement. But Bernie finds unexpected happiness when he begins dating attractive waitress Natalie Belisario.",5.0674,"/9a6hyjkxx4Y9v6MkZ3ESxHYyKZ1.jpg","2003-11-26",10400000,101,"Released","When your life depends on losing... the last thing you need is lady luck.","The Cooler",FALSE,6.7,375,"0","0","0","0","0",0,0
"1822",FALSE,"/e6GXJOyRSFsGOwGHnG1TmLuqN9N.jpg",2.5e+07,"",3021,"tt0450385","US","en","1408","A man who specializes in debunking paranormal occurrences checks into the fabled room 1408 in the Dolphin Hotel. Soon after settling in, he confronts genuine terror.",6.4899,"/yE9MCW7ZNxSw5SC1TMqm51pMBIV.jpg","2007-06-22",1.33e+08,104,"Released","The Dolphin Hotel invites you to stay in any of its stunning rooms. Except one.","1408",FALSE,6.696,4676,"0","0","0","0","0",0,0
"1823",FALSE,"/fJWeJL39Pddz30ULiQBn4WIv5hx.jpg",2.1e+07,"",2001,"tt0498399","US","en","We Own the Night","A New York nightclub manager tries to save his brother and father from Russian mafia hitmen.",1.8747,"/rsKhSr3UNjG2DhVj2KPj0ARujez.jpg","2007-10-12",55033767,118,"Released","Two brothers on opposite sides of the law. Beyond their differences lies loyalty.","We Own the Night",FALSE,6.696,1434,"0","0","0","0","0",0,0
"1824",FALSE,"/dQA6DYUXqa2QXriwTgIn2o84e3K.jpg",5e+05,"",22307,"tt0070698","US","en","Sisters","Inquisitive journalist Grace Collier is horrified when she witnesses her neighbor, fashion model Danielle Breton, violently murder a man. Panicking, she calls the police. But when the detective arrives at the scene and finds nothing amiss, Grace is forced to take matters into her own hands. Her first move is to recruit private investigator Joseph Larch, who helps her to uncover a secret about Danielle's past that has them both seeing double.",3.3435,"/fB6vvIUPDIvAOBK469RHQlINHA.jpg","1973-03-26",1e+06,93,"Released","They were joined at birth by the devil and the evil never left them!","Sisters",FALSE,6.7,423,"1","1","1","1","0",4,1
"1825",FALSE,"/7gsAibNmbrBxxWGzuCR5NVLjRyx.jpg",6e+07,"http://www.soloistmovie.com",17332,"tt0821642","US","en","The Soloist","A Los Angeles journalist befriends a homeless Juilliard-trained musician, while looking for a new article for the paper.",2.1978,"/6GnFN9OTkaoeKNzd2Fbp3ZyJjKi.jpg","2009-04-24",38332994,109,"Released","Life has a mind of its own","The Soloist",FALSE,6.695,793,"0","0","0","0","0",0,0
"1826",FALSE,"/vci6naDOvRXfyfycAPIsM6dl4mA.jpg",1e+07,"https://www.miramax.com/movie/kinky-boots/",16367,"tt0434124",NA,"en","Kinky Boots","Charles Price may have grown up with his father in the family shoe business in Northampton, central England, but he never thought that he would take his father's place. Charles has a chance encounter with the flamboyant drag queen cabaret singer Lola and everything changes.",1.5166,"/8EzwkItfERGB05BOKNJTJFo93Z.jpg","2005-08-30",9950133,107,"Released","How far would you go to save the family business?","Kinky Boots",FALSE,6.7,349,"0","0","0","0","1",1,0
"1827",FALSE,"/jovVe4UGpmQEAE6ZEmV5xa6Kk1f.jpg",3.5e+07,"",12184,"tt0467200",NA,"en","The Other Boleyn Girl","A sumptuous and sensual tale of intrigue, romance and betrayal set against the backdrop of a defining moment in European history: two beautiful sisters, Anne and Mary Boleyn, driven by their family's blind ambition, compete for the love of the handsome and passionate King Henry VIII.",3.1035,"/q2lgC8mmAltWTkbqPM8n5EYF4XL.jpg","2008-02-28",78269970,115,"Released","Two sisters divided for the love of a king.","The Other Boleyn Girl",FALSE,6.695,2160,"0","0","0","0","0",0,0
"1828",FALSE,"/rHqIKBrvmRTExmi7XN31OjRSPKT.jpg",2e+07,"",10660,"tt0110167","US","en","It Could Happen to You","Charlie Lang is a simple, kindhearted New York City cop. When he realizes he has no money to tip waitress Yvonne Biasi, Lang offers her half the winnings of his lottery ticket. Amazingly, the ticket happens to be a winner, in the sum of $4 million. True to his word, Lang proceeds to share the prize money with Biasi, which infuriates his greedy wife, Muriel. Not content with the arrangement, Muriel begins scheming to take all the money.",4.0232,"/6UOaeLDOdwwTMQtbl5YL6EGjqy0.jpg","1994-07-16",37939757,101,"Released","A cop. A waitress. A lottery ticket.","It Could Happen to You",FALSE,6.695,860,"0","0","0","0","0",0,0
"1829",FALSE,"/wZM9vnatKefMHUNolmGMTr8sZrd.jpg",6.5e+07,"http://youvegotmail.warnerbros.com",9489,"tt0128853","US","en","You've Got Mail","Book superstore magnate, Joe Fox and independent book shop owner, Kathleen Kelly fall in love in the anonymity of the Internet—both blissfully unaware that he's trying to put her out of business.",5.4904,"/e2uVtH6TpMfUl7WeOM70ezkcjsU.jpg","1998-12-18",250800000,119,"Released","Someone you pass on the street may already be the love of your life.","You've Got Mail",FALSE,6.695,3477,"0","0","0","0","0",0,0
"1830",FALSE,"/u6OCGwhSWhfQX1LZ4NTq0bfcWxs.jpg",3.5e+07,"http://www.sonypictures.com/movies/21/",8065,"tt0478087","US","en","21","Ben Campbell is a young, highly intelligent student at M.I.T. who strives to succeed. Wanting a scholarship to transfer to Harvard School of Medicine to become a doctor, Ben learns that he cannot afford the $300,000 tuition as he comes from a poor, working-class background. But one evening, Ben is introduced by his unorthodox math professor to a small but secretive club of five students, Jill, Choi, Kianna, and Fisher, who are being trained by Professor Rosa to count cards at blackjack.",6.9929,"/efG8Po57alqSlhqHU1lXJ3duG6t.jpg","2008-03-27",159808370,123,"Released","They proved the Vegas Blackjack System was beatable...by beating the hell out of it.","21",FALSE,6.695,4876,"0","0","0","0","0",0,0
"1831",FALSE,"/pRYrWzkFqtPUwfEXQcnyvSVRK81.jpg",4.5e+07,"",2290,"tt0120716","US","en","Jakob the Liar","In 1944 Poland, a Jewish shop keeper named Jakob is summoned to ghetto headquarters after being caught out after curfew. While waiting for the German Kommondant, Jakob overhears a German radio broadcast about Russian troop movements. Returned to the ghetto, the shopkeeper shares his information with a friend and then rumors fly that there is a secret radio within the ghetto.",3.3279,"/vvwsvPyQFuQbKKfzNgoRhAcL5ml.jpg","1999-09-16",4956701,120,"Released","When all hope was lost, he invented it.","Jakob the Liar",FALSE,6.695,388,"0","0","0","0","0",0,0
"1832",FALSE,"/5yunPf3vpOMYon7HBJtrwZNs1YG.jpg",1e+06,"",27431,"tt0065761","IT","it","Il gatto a nove code","A newsman works with a blind puzzle-solver to uncover a deadly conspiracy linked to a genetic research facility.",1.7299,"/zn8sMd8yonDEYUnNuApIhIvHJhP.jpg","1971-02-12",1204739,112,"Released","Caught between the truth and a murderer's hand!","The Cat o' Nine Tails",FALSE,6.694,440,"1","1","1","1","1",5,1
"1833",FALSE,"/yTDwyUEYHZTK35z7Iyp4QHxvVj9.jpg",7e+06,"",13685,"tt0115734","US","en","Bottle Rocket","Upon his release from a mental hospital following a nervous breakdown, the directionless Anthony joins his friend Dignan, who seems far less sane than the former. Dignan has hatched a harebrained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary Mr. Henry.",41.4173,"/wOPiNYt9V3Cbr9Izeddwj7nU8RT.jpg","1996-02-21",1040879,91,"Released","They're not really criminals, but everyone's got to have a dream.","Bottle Rocket",FALSE,6.694,1129,"1","1","1","1","1",5,1
"1834",FALSE,"/xhYs4yaBnDNM3utncVzLmFVpAmK.jpg",2.5e+07,"",20649,"tt0112688","US","en","Clockers","Strike is a young city drug pusher under the tutelage of drug lord Rodney Little. When a night manager at a fast-food restaurant is found with four bullets in his body, Strike’s older brother turns himself in as the killer. Detective Rocco Klein doesn’t buy the story, however, setting out to find the truth, and it seems that all the fingers point toward Strike & Rodney.",2.5091,"/c79uqLJleho2a7OQayfrW5Ypphf.jpg","1995-09-15",13100000,128,"Released","When there’s murder on the streets, everyone is a suspect.","Clockers",FALSE,6.693,339,"0","0","0","0","0",0,0
"1835",FALSE,"/aDnCTWpWMHcQxOeGWsITmoLuEGy.jpg",7.5e+07,"http://www.sonypictures.com/movies/monsterhouse",9297,"tt0385880","US","en","Monster House","Monsters under the bed are scary enough, but what happens when an entire house is out to get you? Three teens aim to find out when they go up against a decrepit neighboring home and unlock its frightening secrets.",9.3865,"/zCRPr4bkO3ae0U1134vJ39xZnAG.jpg","2006-06-30",140175006,91,"Released","There goes the neighborhood.","Monster House",FALSE,6.7,4185,"0","0","0","0","0",0,0
"1836",FALSE,"/sBmLZreEkVK3bc6LLEyZFgKuxjk.jpg",1.1e+07,"http://www.bienvenuechezleschtis-lefilm.com/",8265,"tt1064932","FR","fr","Bienvenue chez les Ch'tis","Although living a comfortable life in Salon-de-Provence, a charming town in the South of France, Julie has been feeling depressed for a while. To please her, Philippe Abrams, a post office administrator, her husband, tries to obtain a transfer to a seaside town, on the French Riviera, at any cost. The trouble is that he is caught red-handed while trying to scam an inspector. Philippe is immediately banished to the distant unheard of town of Bergues, in the Far North of France...",3.1913,"/cnUkc60SkI1PCY1SyfLFpZc0T7C.jpg","2008-02-20",245144417,106,"Released","","Welcome to the Sticks",FALSE,6.693,2505,"0","0","0","0","0",0,0
"1837",FALSE,"/xo2S7gRwCvWdVqM0Swv37yA2rzw.jpg",3.5e+07,"",768,"tt0120681","US","en","From Hell","Frederick Abberline is an opium-huffing inspector from Scotland Yard who falls for one of Jack the Ripper's prostitute targets in this Hughes brothers adaption of a graphic novel that posits the Ripper's true identity.",4.7076,"/t2WpWM8nBO4sULXr2bDfNEt4qgr.jpg","2001-02-08",74558115,122,"Released","More than the legend will survive.","From Hell",FALSE,6.692,2921,"0","1","0","0","0",1,0
"1838",FALSE,"/6qAYgsvnH4wUS9fAcrxUvUtCM6x.jpg",4500000,"https://www.warnerbros.com/movies/police-academy/",9336,"tt0087928","US","en","Police Academy","New rules enforced by the Lady Mayoress mean that sex, weight, height and intelligence need no longer be a factor for joining the Police Force. This opens the floodgates for all and sundry to enter the Police Academy, much to the chagrin of the instructors. Not everyone is there through choice, though. Social misfit Mahoney has been forced to sign up as the only alternative to a jail sentence and it doesn't take long before he falls foul of the boorish Lieutenant Harris. But before long, Mahoney realises that he is enjoying being a police cadet and decides he wants to stay... while Harris decides he wants Mahoney out!",5.2197,"/qxUkWoFI7rF1KUgTgbE3UJEQuvG.jpg","1984-03-22",81198894,97,"Released","Call them slobs. Call them jerks. Call them gross. Just don't call them when you're in trouble.","Police Academy",FALSE,6.691,2856,"1","1","1","1","1",5,1
